,userIdNo,contents,incitement,hate
17023,3of01,조국은 피의자 조사도 없이 기소하고 나중에 말도 안되게 기소장 변경 어거지 쓰던 개검들이 이번에는 공소시효를 핑게로 불기소!! 참 가지가지한다 개검 놈들 검찰출신 댓통을 밀겠다는 거지  검찰공화국되면 틀딱들 좋겠네,0,1
17024,4v0o8,"중국은 산동성 위해시 바다에 해상 원전을 게획하고 실제 건설을 진행 하는 것으로 보입니다
또한 중국 동해안( 한국 서해)에 몇 십기 원전을 건설하거나 계획하고 있습니다  
지구 자전 영향으로 중국에서 사고가 생기면 전부 한국쪽으로 날아가지요...
이런 상황에서 우리만 탈원전 하는것이 어떤 이득이 있는지~~",0,0
17025,4HUK,후보에서 떨어져 상심이 크겠지만 이낙연씨를 보고 배우세요. 무엇을 위해 매스컴에 나와 비비꼬인 모습을 자주 보이십니까?,0,0
17026,4cYIL,"문정부 보고 이제 흰머리는 믿거하게 된다. 정은x,강경x,조x,문재x,이재x...",0,0
17027,1W5CK,이재명이 지지 하는 인간들 미쳤나 생각이 있는거여 없는거여 제발 생각좀 하고 살아라 왜 사냐 나가 죽어라 대가리를 폼으로 들고 다니나 아님 장식용으로 들고 다니나 재명이가 대통령 되면 나라 망한다니깐 나라가 망한다는걸 모르는건지 알고도 모른척 하는건지 문재인보다 더 한놈이라는데 전과4범을 대통령 자리에 앉히고 싶나 왜 공략때문에.... 윤석열이도 맘에 안들지만 재명이는 더 맘에 안든다 재명이 지지 할빠엔 아무것도 모르는 다리밑에 거지나 노숙자를 지지 해서 대통령을 만들겠다 제발 생각들좀 하고 살아라,0,1
17028,1gjQs,이준석 미쳤구나,0,0
17029,1Lrp0,합리적 중도 보수 안철수가 정답,0,0
17030,2KqMP,확실히 무식하긴 하나보네 윤짜장,0,1
17031,1qAXV,잘한다 ㅡ 안 ㅡ 안 ㅡ 이런 후보질에 빅엿을 허경영으로 ㅡ 죽지말고 버텨 1억받자 ㅡ,0,0
17032,1gj9u,입만 열면 국민들 세금으로 모은 국고를 본인이 인심쓰려고 안달이네. 조금만 생각이 있으도 이재명 후보가 얼마나 위험한 생각을 하는 사람인지 알 듯,0,0
17033,4mLjV,"매번 꼬추가루 뿌리는 어리버리 간잽이 영원한3등 철수가  싫다!!!  박원숭 문재앙을 탄생시킨 것도 모자라 또 이죄명
등판 시키려고!!!  당신 주변에 사람이 없고 다 도망가는 이유가 있지!!!  똥고집에 복장터져유 !!!",0,1
17034,1A9sN,이건 뭐 정경심보다 더 멍멍이판이잖아,0,1
17035,4hCy6,"그작은당하나도운영을못하는데
국가를대표하겠다고????
국민을3류바보멍청이로아나???
능력이안되면,처와장모의비리가사기투성이많은데.
어찌나라의지도자가되겠느냐???",0,0
17036,2iHoD,정말  뻔스럽다는   이런사람두고 하는말이다,0,0
17037,4Wd6,"후보의 주변인들에 대한 비리도 문제지만 어떻게 음주운전, 검찰사칭 등 전과 4범의 범죄를 저지른 후보를 지지할 수 있는지 이해가 안된다.",0,0
17038,jYiw,밉상 덩어리~~~,0,0
17039,5yXHP,설연휴때 큰 거 터진다는게 이건가?,0,0
17040,j86F,"서민들 개발이익환수는 해도
기업들 개발이익환수는 하지 않는다.
이게 민주당 방식.
민주당은 알고보면 서민보다 . 기업들  부자들한테
이익을 준다.
말로만 서민  위로한다.
민주당 국회의원에 서민들은 없다.
이것만 봐도 .민주당은 서민 당이 아니다",0,0
17041,267nD,"마누간병하는데
뭔페북에다 쳐올리노",0,0
17042,16DEb,윤석렬은 피해자 같네 함정에 빠뜨리려 한 듯...국민들이 보는 시각이 유식해져야 하는데~~저런식으로 접근해서 물귀신 작전하면 안걸리는 사람 없을 듯.,0,0
17043,2Hh36,"안철수 후보님, 이제 국민들은 상대를 향해 내뱉는 잔인한 말들에 지쳐 있습니다. 안철수 후보님만은 예외가 되시길 부탁드립니다. 상대에 대한 배려와 미래를 향한 후보님의 멋진 공약으로 승부해 주시기 바랍니다. 품격있는 대한민국을 위해서 부티 그리 해주시기 바랍니다.",0,0
17044,2GNR1,ㅎㅎ ㅋㅋ 악마의 비명,0,0
17045,23zms,드루킹이 정상적으로 작동하는  군요,0,0
17046,zES0,고발사주는 이대로... 조선이 제대로 공작질했네 ㅋㅋㅋ,0,0
17047,zT6F,"말만 번지르한 것에 속고 또 속는 한심한 국민들이네. 공평, 정의, 균등, 공정 입만 열면 예기하는 사람이 정말 공정하게 공평하게 나라를 다스렸습니까? 정신 차립시다. 입만 열면 거짓말 하는 사람을 쉽게 믿는 국민들이안타깝습니다. 가족관계도 속여, 여자관계도 속여, 대장동동 속여, 부하직원 죽은것도 속여, 도대체 왜 그런 사람을 지지하는 거죠? 사회에서는 속이는 사기꾼은 만나지도 않으면서 왜 그런 사람을 지도자라고 따르는거죠? 지도자의 덕목은 그래도 정직이라고 생각하는데 어떻게 부정직한 자를 지도자로 생각하는지 이해가 안되네요.",0,0
17048,ehSDa,큰그림은 어디에도 없었다 촛불 세월호 적폐청산 민노총 무능 내로남불 북한 중국 솓가락 만 있었다,0,0
17049,TswS,자~ 재앙이 드가자,0,1
17050,dlPMC,불의는 너와장모 처가   다저질러놓고,0,0
17051,1IeSW,죄명이는 끝까지 완주는 힘들 듯 ㅉㅉㅉ,0,0
17052,bJQP,"착각속에 사는 남자. 철수야, 네 재산 다 나 주면 밀어줄께.",0,0
17053,1nQas,형수 뭐 찢고  총각행세 하며 여자 농락하고 대장동 배임에 음주운전까지  한놈은 대통령해도 되나? 그쪽 지역은?  그쪽 지역  사람들도 다 그런건 아니겠지만..,0,1
17054,3WoU0,직장짤린걸 왜 남탓을 합니까 본인이 잘못했으니 짤리는거지 참 찌질해보이십니다 형님,0,0
17055,1kU4o,니들이그러니까. 정권교체를하는거지. 최악의정치를하고서. 조국. 추미애. 박원숭 윤미항  등등. 끼리끼리들. ^^,0,1
17056,1xF9v,연좌제냐? 곽상도 아들이라고 안된다고? 그럼 음주운전 전과 범죄자 당신 자녀 가족들은 사회에서 아무것도 하면 안되겠네? 곽상도를 욕하는것 백번 이해하지만.. 연좌제는 아니지 않나?,0,0
17057,3QfNJ,야가 미쳤나? 주둥이와 그곳이 뒤바뀌었나?  문재앙이 그나마 실수로 잘 한것은 윤석열 검찰총장 임명한거다.,0,1
17058,i17G,햐.... 어이없다..홍준표가 되야했는데.. 나도 이제 모르겠다 윤석열은 아니야,0,0
17059,yitG,풉...뭔 민심?,0,0
17060,1u8XG,성희롱인데   전체적으로보면   성희롱 아닌거네 ㅎㅎ,0,0
17061,1D6wP,저기요! 친문세력 맞나요? 당신들이 만들은거 아님? 진짜 친문세력이면..미친거지..,0,0
17062,h0n3,"조선족은 중국인이지 한국인이 아니다.  
한복은 한국전통문화지 조선족 문화가 아니라구!!!",0,0
17063,5ylSr,허경영은 오디갓누,0,0
17064,1bWU5,도대체 언제부터 경기지사를 하면 것도 고작 2년하면 외교와 정치감각이 생기는지 묻고 싶네..그런 논리면 최고의 대통령감은 김문수네 ㅎㅎ,0,0
17065,2zVU7,"가만히나 있지~~! 그래도 금,조,박 몇명이 아닌건 아니라 예기하더니 공천이 무서웟나 보다. 오죽하면 금 전의원이 반대쪽 선거운동을 할까~~?",0,0
17066,e3j5y,민주당것들은 하나같이 딴소리에 달인 티비에 나오는 대변인들도 하나같이 불리한 질문에는 가짜뉴스에 물귀신작전,0,0
17067,TTuI,시집도 가지 않은 배현진이가 이런 경우 부모마음을 헤아리기나 할까 ...자식이기는 부모가 몇이나 될까,0,0
17068,6EQ7,"누구라고 얘기하면 또 개때같이 달려들어 물어뜯을게 뻔하니까 그런거자너~ 전두환,개사과처럼 앞뒤자르고  농락당하기 딱 좋은 답변을 피했을 뿐인데 뭐가 또 문제냐??~  답을 안해도 지랄~  답을해도 지랄~",0,0
17069,516Cn,"초과이익환수 고의 삭제했다는 증거가 차고 넘치고 이재명의 국정감사시 발언도 하루 이틀만에 바꿨다.
쫓겨나가는 사람이 그런 짓을 한다는게 맞냐?
자작극이라고? 무조건 잡아떼고 우기고 덮어씌워 공격하는데는 선수들.. 잡우덮공의 달인들..",0,0
17070,1PtQW,개발당시 박근혜 정권이라 권력자 로비하려니 어쩔수없이 야당인사가 꼈겠지 ㅋㅋㅋ 당시 정권까지 민주당이었으면 가관이었을거다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
17071,dCUhm,안철수 지지를 사표몰이로 거저 드시려는 국힘의 몰상식에 나는 분노한다. 상대가 잘못하여 정권교체의 국민여망이 높으면 언제나 등장하는 안철수의 사표론 하지만 언제나 결과는 적폐교대로 끝났습니다. 윤성열로의 정권교대는 적폐교대로 귀결됨이 확실합니다. 더이상 적폐교대로 절앙하기 싫습니다. 안철수로의 정권교체만이 실질적 정권교체입니다.사표몰이에 속지말고 안철수로 국민단일화 이루어 진짜 정권교체 합시다.,0,0
17072,3Gq2A,여자 쓰레기,0,1
17073,Dle1,군대는 갔다왔냐? 면제였다며.,0,0
17074,P2p8,개쑈로 프롬프터 없으면 벙어리되는 윤쩍벌에게 정권줘서 나라 벙어리 수준되면 니도 개욕 처먹고 평생 0선이다 최소 말은 할줄아는 유식한놈을 후보로 내새우던지 무식이로 정권만 교체하면 끝이냐?,0,1
17075,2Fwrc,영감 인자 나이도있고 머잖아 이세상 사람 아닐낀데 고마 좀 쉬소,0,0
17076,aZ52z,김용호가   증거 자료 찾아  올려주면  검찰은   그 근거 자료로 수사한다.  그나마   경찰은  요즘  밥값 한건씩 하네,0,0
17077,rM3h,"윤석열보단 안철수가 낫지만, 지지율이 비교도 안 되는 걸 보면 우매한 대중의 투표권을 박탈하는 게 맞아 보여",1,1
17078,3CivG,자기당후보를 비난하면 입 닫으라고 거품무는  인간들은 대깨문이나 다름없다  그  생각없는 맹목적지지   자기와  생각이 다른 사람을  물어뜯는 폭력성은 우리 정치판에서  없어져야할 후진성이다,0,1
17079,3SYyk,예리한 지적. 문정부는 공부좀해라. 고열뽑아  몇십만원씩 그지들에게 던져주듯이 선심쓰지말고,0,0
17080,5MziQ,직원 일로 사과? 직원을 경기도 감사에 의뢰하겠다? 이거 뭔말인지? 참나.... 이재명이나 김혜경하고는 관계없다는 말이지?,0,0
17081,jKPr,"무슨새혁! 무슨청산!..적폐!,친일!...국민생활과 직접적인 연관도 없는 개혁으로 떠들던 이들이???",0,0
17082,kFqf,이런 해골이 어디감히 조선시대 냐 이런태도 한달 안남았다 곡소리 나게 해줄게,0,0
17083,ibPv,사기 리서치??,0,0
17084,H0SL,제목장사에 열올리는 언론들. 진짜 기울어진 운동장임. 뭐든 꼬투리 잡지 못해 안달이지.,0,0
17085,1uNfD,"재앙이는 최종 결승까지 가겠지 했을거다. 최종 결승에서 이낙연이 올라갈 것으로 예상했을거고, 그런데 다 틀어져 버린거지. 재명이는 언제든지 재인이 등에 비수를 꽂을 준비가 되어있는 사람이거든. 그래서 지금까지 지켜보기만 한것 일거다. 이제는 재인이 발등에 불떨어진 격이라 어떻게든 선수 교체는 해야겠고, 이미 승부난 결정을 마음대로 바꾸기 어려우니 지금까지 입닫고 있던 대장동 카드를 대통령이라는 직책으로 얇팍한 수를 꺼내든거지. 재앙이 말 나오자마자바로 밑의 눈치보던 놈들 바로 행동하잖아. 정말 야비하고 양아치같은. 재명이는 들러리.",0,1
17086,1ja1C,정권교체를 원하면 안철수 뽑아야하고 여당지지하면 이재명아닐까요?  윤후보는 안됩니다,0,0
17087,hy6J,검사사칭 VS 검찰총장... 대한민국은 범죄자도 대통령 후보지지율 1위가 되는 이상한 나라가 되버렸다. 문재앙에 이어 이재앙까지... 개판이 따로없네.,0,1
17088,1320y,더게 홍발덩 참모습,0,1
17089,1PXsQ,"미친좌파쥐새끼
경찰에있으면서권력에붙어못된짓하고정치에들어온쥐같은인간",0,1
17090,1Rq8Y,미애짱 정권교체 일등공신이다,0,0
17091,2L1wT,아주 무덤을 파는구나,0,0
17092,1TP91,윤석열 저런 더러븐인간이랑 대선을치르다니 어이가없다 홍승,0,1
17093,10jLj,재명아 좀만  기려려바  석렬  형아가  깨끗이  정리 해 줄거야. ㅋㅋ,0,0
17094,20pd5,"작작해라~~ 니들은 형,동생하고 안싸웠니 뭐같은  쉬이들~~",0,0
17095,5lEPr,아마츄어 끝카지  가네!!,0,0
17096,D6tX,"지지하는 사람 명단을 공개하고 공개지지 하면 됨.
 조직을 팔게 아니라 이름을 공개하면 됨. 진중권처럼
 극우들 한축을 담당하면 되는걸 .",0,0
17097,it8d,형수친정엄마랑 형수 거시기 x로 찢는다는 욕설 음성파일로 들었는데 가족은 그렇게 하고 가부장적습관 버리고 잘살수있겠어요?점재명씨?,0,1
17098,b3RTs,홍준표 찍는건 민주당 좋은일 시키는거지 ㅋ,0,0
17099,2LrEs,패륜? 그거 말하지마시요  이재명씨..ㅎㅎ 형수욕설이야말로  패륜적  행위 ㅎㅎ,0,0
17100,6v7jz,"진   중권씨! 신중   권이 되시기를,,,",0,0
17101,4gyci,지금 그어느때보다 풍족한데 정말 이건 아닌가 싶내요  외국근로자가 없으면 않돌아가는 나라인데,0,0
17102,byQe7,"고집은 쎄지만 고집불통은 아니다??기레기야 말장난하냐??술은먹었지만 음주는 아니다라는말과 뭐가다르냐??ㅋㅋㅋㅋ  기레기수준하고는,....윤짜장 나라를 통재로 뒤집어놓을것다. 민주주의를 역행하는 행동으로",0,1
17103,13VXv,표정이 이재명 마누라 답네요. 속을 알 수가 없는,0,0
17104,8BUlF,101프로 공감!,0,0
17105,55Kvb,"앞으로 모든 소년공들에게는 횡령 한우로 '아침점심저녁' 식사를 할 수 있도록 해서, 배고픈 일이 없도록 하겠습니다.- 리죄명,혜경궁",0,0
17106,6CaG7,김종인할배. 이준석이한테 놀아남,0,1
17107,1SB5w,"말만하면 공정, 기본 당신 입에서 자격있나? 전과4범 대통령후보!!",0,1
17108,53hoh,"원래 용장은 적의 장수가 죽으면 조의를 표한다.
비겁한 놈들은 안그렇지..
근데 그거 알아?  전두환이 미얀마 방문시 그때당시 북한의 폭탄테러로 유능한 대한민국의 관료들이 많이 사망하고 전두환은 간발의 차이로 행사장에 오기전에 폭발해서 안죽은 사건..  근데 북한이 왜 전두환을 암살하려 했을까 생각 안해 봤냐?",0,0
17109,1CLSQ,선택적 분노에 국민이 분노한다 !!!!,0,0
17110,3RwwV,제발 완주하세요...,0,0
17111,2oY8l,전체적으로는 허위가 아니다? 이 말 뜻을 아시는분 자세히 설명좀 해주시와요~,0,0
17112,3ASPu,윤석열도 문재인처럼 되고싶구나,0,0
17113,92rDc,조선족들 중국인임을 인정하는거냐?,0,0
17114,1yKFS,생계형 페미맞다.,0,0
17115,5bymD,"ㅎㅎ말바꾸기...
구역질난다",0,1
17116,3XlXI,"상대후보의 '정치 초보'이미지를 우크라 대통령에 대입해 비교하고 싶었나본데, 여기서 이재명 후보의 기질이 보인다.",0,0
17117,2Y7xe,이재명 되면 안되니깐 지지하는거다 .진짜 나라를 개발도상국으로 만들수없기에 . 개인 욕심버리고 나라를위해 판단하길,0,0
17118,3zoaf,역시 관상은 과학인가? 얘는 다 거짓이라고 보면됨,0,1
17119,2CsW1,"윤석열되면 전쟁납니다!!
건진백정 무당이 선제공격하라고 하면
바로 합니다!!
20대들 다 죽습니다!!
정신차립시다!!!",0,1
17120,1Jgn6,알바들 잠잠한거 보니 부동산도 이제 끝이구나 ㅋㅋㅋ,0,0
17121,2BaRi,"미친사람인지 천재지는 국민들이 평가할것인데

언론을 거대정당들이 잡고 편파보도 거짓보도

티비토론 안해주니 국민들은 옛날옛적 허경영만 보고  판단하지

정말 나라와국민을 위하는 여당야당이라면

허경영후보를 국민들이 보는 앞에서 티비토론으로 뭉개버리면 되지않는가.

떳떳하지 못하니 만날자신은없고

언론통제 해가며 백날 떠들어바라

이젠 그런걸로 국민을 속이는 시대는 지난것을 알게 될꺼다",0,0
